id,screen_name,subset,category,label,n_tweets,verified,friends_count,followers_count,listed_count,favorites_count,hashtag_count,mentions_count,retweet_count,reply_count,url_count,statuses_count,ffratio,avg_hashtag,avg_retweets,avg_replies,avg_mentions,avg_url,avg_user_engagement,unique_word_count,unique_word_use,punctuation_count,avg_sentence_length,punctuation_density,profile_completeness,description_binary,default_profile,default_profile_image,geo_enabled,profile_background_tile,avg_polarity,avg_subjectivity
8072492,alessandraelle,E13,Humans (E13 — elections 2013),0,0,0.0,218.0,477.0,13.0,224.0,0.0,0.0,0.0,0.0,0.0,2754.0,2.1780821917808217,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.9655172413793104,10.0,9.666666666666666,0.06289308176100629,1.0,1.0,0.0,0.0,1.0,0.0,0.35,0.30000000000000004
8291932,mackley,E13,Humans (E13 — elections 2013),0,0,0.0,1177.0,1390.0,68.0,914.0,0.0,0.0,0.0,0.0,0.0,26713.0,1.1799660441426145,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,3.0,0.0625,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
8858022,pvalente,E13,Humans (E13 — elections 2013),0,0,0.0,338.0,314.0,8.0,47.0,0.0,0.0,0.0,0.0,0.0,4111.0,0.9262536873156342,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.9166666666666666,5.0,6.0,0.056818181818181816,0.8333333333333334,1.0,0.0,0.0,1.0,1.0,0.0,0.0
8927532,giacomo_beretta,E13,Humans (E13 — elections 2013),0,0,0.0,203.0,97.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,1441.0,0.47549019607843135,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,4.0,13.0,0.04819277108433735,0.8333333333333334,1.0,0.0,0.0,1.0,1.0,0.0,0.0
8933252,decumano,E13,Humans (E13 — elections 2013),0,0,0.0,1930.0,289.0,3.0,45.0,0.0,0.0,0.0,0.0,0.0,1698.0,0.14966338684619368,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9351052,bene83,E13,Humans (E13 — elections 2013),0,0,0.0,78.0,93.0,4.0,36.0,0.0,0.0,0.0,0.0,0.0,402.0,1.1772151898734178,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,5.0,0.0,0.8333333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9564632,Moscerina,E13,Humans (E13 — elections 2013),0,0,0.0,918.0,2242.0,124.0,44.0,0.0,0.0,0.0,0.0,0.0,16935.0,2.439608269858542,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,4.0,6.0,0.0975609756097561,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
9939012,Lonerunner,E13,Humans (E13 — elections 2013),0,0,0.0,891.0,689.0,37.0,199.0,0.0,0.0,0.0,0.0,0.0,9437.0,0.7724215246636771,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.9583333333333334,20.0,4.0,0.12987012987012986,1.0,1.0,0.0,0.0,1.0,0.0,0.1111111111111111,0.2888888888888889
9993142,_Annalisa_,E13,Humans (E13 — elections 2013),0,0,0.0,571.0,505.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0,3742.0,0.8828671328671329,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.7,5.0,10.0,0.04672897196261682,0.8333333333333334,1.0,0.0,0.0,0.0,1.0,0.0,0.0
10492262,chimelandia,E13,Humans (E13 — elections 2013),0,0,0.0,181.0,81.0,2.0,89.0,0.0,0.0,0.0,0.0,0.0,770.0,0.44505494505494503,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,2.0,23.0,0.014925373134328358,0.8333333333333334,1.0,0.0,0.0,1.0,1.0,0.0,0.0
11176152,fpassannanti,E13,Humans (E13 — elections 2013),0,0,0.0,371.0,128.0,1.0,204.0,0.0,0.0,0.0,0.0,0.0,1430.0,0.34408602150537637,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0
13260592,fpav,E13,Humans (E13 — elections 2013),0,0,0.0,305.0,899.0,28.0,346.0,0.0,0.0,0.0,0.0,0.0,6996.0,2.9379084967320264,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.9166666666666666,1.0,12.0,0.014492753623188406,0.8333333333333334,1.0,0.0,0.0,1.0,0.0,0.0,0.0
14057516,sognidispersivi,E13,Humans (E13 — elections 2013),0,0,0.0,1039.0,375.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,3284.0,0.3605769230769231,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,7.0,8.5,0.07368421052631578,0.5,1.0,0.0,0.0,0.0,1.0,0.06666666666666665,0.4166666666666667
14112759,Biecoblu67,E13,Humans (E13 — elections 2013),0,0,0.0,146.0,46.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,160.0,0.3129251700680272,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,3.0,0.11764705882352941,0.8333333333333334,1.0,1.0,0.0,1.0,0.0,0.0,0.0
14492555,felfoss,E13,Humans (E13 — elections 2013),0,0,0.0,110.0,57.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,292.0,0.5135135135135135,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,5.0,3.0,0.10869565217391304,0.8333333333333334,1.0,1.0,0.0,1.0,0.0,0.13636363636363635,0.45454545454545453
14709812,ladegri,E13,Humans (E13 — elections 2013),0,0,0.0,647.0,616.0,29.0,1061.0,0.0,0.0,0.0,0.0,0.0,5876.0,0.9506172839506173,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1.0,9.0,8.333333333333334,0.06338028169014084,0.8333333333333334,1.0,0.0,0.0,1.0,0.0,0.0,0.0
14865840,AndreaDenaro,E13,Humans (E13 — elections 2013),0,0,0.0,1096.0,1132.0,52.0,6.0,0.0,0.0,0.0,0.0,0.0,7534.0,1.031905195989061,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,7.0,3.3333333333333335,0.08641975308641975,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
14958182,axela90,E13,Humans (E13 — elections 2013),0,0,0.0,276.0,254.0,8.0,89.0,0.0,0.0,0.0,0.0,0.0,1294.0,0.9169675090252708,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.9473684210526315,5.0,6.333333333333333,0.04310344827586207,1.0,1.0,0.0,0.0,1.0,1.0,-0.4,0.6
15016610,fabpicca,E13,Humans (E13 — elections 2013),0,0,0.0,419.0,298.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,6340.0,0.7095238095238096,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.8888888888888888,3.0,9.0,0.04411764705882353,1.0,1.0,0.0,0.0,1.0,0.0,0.5,1.0
15271419,svernali,E13,Humans (E13 — elections 2013),0,0,0.0,3873.0,6352.0,11.0,65.0,0.0,0.0,0.0,0.0,0.0,5472.0,1.6396489416623645,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.7586206896551724,4.0,9.666666666666666,0.025477707006369428,0.8333333333333334,1.0,0.0,0.0,1.0,1.0,0.0,0.0
15391421,maxio75,E13,Humans (E13 — elections 2013),0,0,0.0,1125.0,2065.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,22540.0,1.8339253996447602,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.8235294117647058,3.0,8.5,0.03296703296703297,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
15836275,lazy_,E13,Humans (E13 — elections 2013),0,0,0.0,338.0,85.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,732.0,0.25073746312684364,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,7.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
15873303,Matteo81,E13,Humans (E13 — elections 2013),0,0,0.0,323.0,623.0,22.0,1209.0,0.0,0.0,0.0,0.0,0.0,38781.0,1.9228395061728396,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.8928571428571429,6.0,7.0,0.04195804195804196,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
16093829,BetfairItalia,E13,Humans (E13 — elections 2013),0,0,0.0,323.0,1265.0,24.0,38.0,0.0,0.0,0.0,0.0,0.0,10451.0,3.904320987654321,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1.0,9.0,4.75,0.059602649006622516,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
16591972,aldofontana,E13,Humans (E13 — elections 2013),0,0,0.0,873.0,256.0,2.0,284.0,0.0,0.0,0.0,0.0,0.0,2784.0,0.2929061784897025,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,9.0,4.0,0.17647058823529413,0.8333333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0
16927266,davidedamico,E13,Humans (E13 — elections 2013),0,0,0.0,109.0,43.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,823.0,0.39090909090909093,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,0.13333333333333333,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0
17654864,LuigiCS,E13,Humans (E13 — elections 2013),0,0,0.0,259.0,79.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,442.0,0.3038461538461538,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,2.0,0.06818181818181818,0.8333333333333334,1.0,1.0,0.0,0.0,0.0,0.0,0.0
17852114,paola_uk,E13,Humans (E13 — elections 2013),0,0,0.0,131.0,86.0,3.0,116.0,0.0,0.0,0.0,0.0,0.0,350.0,0.6515151515151515,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.92,10.0,12.5,0.06666666666666667,0.8333333333333334,1.0,0.0,0.0,1.0,1.0,0.0,0.3333333333333333
18173213,lizzappi,E13,Humans (E13 — elections 2013),0,0,0.0,1047.0,393.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,3694.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.9565217391304348,19.0,23.0,0.12025316455696203,0.8333333333333334,1.0,0.0,0.0,0.0,1.0,0.022222222222222223,0.07777777777777778
18527544,CarloFPC,E13,Humans (E13 — elections 2013),0,0,0.0,196.0,208.0,4.0,219.0,0.0,0.0,0.0,0.0,0.0,9686.0,1.0558375634517767,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.8,3.0,10.0,0.04,0.8333333333333334,1.0,0.0,0.0,1.0,0.0,0.0,0.0
18671285,AndreaGot,E13,Humans (E13 — elections 2013),0,0,0.0,755.0,555.0,18.0,8.0,0.0,0.0,0.0,0.0,0.0,16427.0,0.7341269841269841,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,8.0,2.5,0.1568627450980392,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
18735790,avaldi,E13,Humans (E13 — elections 2013),0,0,0.0,121.0,85.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,1006.0,0.6967213114754098,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,5.0,2.5,0.06666666666666667,1.0,1.0,0.0,0.0,1.0,0.0,0.2,0.2
18800245,robymca,E13,Humans (E13 — elections 2013),0,0,0.0,951.0,300.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,1122.0,0.31512605042016806,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,4.0,0.03125,0.8333333333333334,1.0,0.0,0.0,1.0,0.0,0.0,0.4
19598248,tafferugli,E13,Humans (E13 — elections 2013),0,0,0.0,267.0,88.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,1386.0,0.3283582089552239,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,7.0,4.0,0.28,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
21102000,vera92,E13,Humans (E13 — elections 2013),0,0,0.0,2003.0,1964.0,4.0,22732.0,0.0,0.0,0.0,0.0,0.0,18267.0,0.9800399201596807,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.9473684210526315,12.0,6.333333333333333,0.08955223880597014,1.0,1.0,0.0,0.0,1.0,1.0,0.5,0.6
21770069,giulianofederic,E13,Humans (E13 — elections 2013),0,0,0.0,1505.0,3813.0,63.0,550.0,0.0,0.0,0.0,0.0,0.0,15365.0,2.5318725099601593,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,12.0,1.5,0.09917355371900827,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
22015750,fpagani,E13,Humans (E13 — elections 2013),0,0,0.0,1446.0,552.0,8.0,13.0,0.0,0.0,0.0,0.0,0.0,2242.0,0.38147892190739463,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.9473684210526315,8.0,19.0,0.0547945205479452,0.6666666666666666,1.0,0.0,0.0,1.0,0.0,0.0,0.03333333333333333
22136015,aliareblu,E13,Humans (E13 — elections 2013),0,0,0.0,64.0,279.0,22.0,20.0,0.0,0.0,0.0,0.0,0.0,4149.0,4.292307692307692,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.5454545454545454,6.0,11.0,0.05454545454545454,0.8333333333333334,1.0,0.0,0.0,0.0,0.0,-0.4,0.4
22203964,giannisibilla,E13,Humans (E13 — elections 2013),0,0,0.0,299.0,2526.0,41.0,1178.0,0.0,0.0,0.0,0.0,0.0,8384.0,8.42,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.8095238095238095,14.0,10.5,0.0945945945945946,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
22508731,mavitheweirdo,E13,Humans (E13 — elections 2013),0,0,0.0,259.0,100.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,612.0,0.38461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,4.0,0.030303030303030304,0.6666666666666666,1.0,0.0,0.0,1.0,1.0,-0.2,0.5
22627606,gian_lu,E13,Humans (E13 — elections 2013),0,0,0.0,407.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660.0,0.3088235294117647,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,2.0,7.0,0.07142857142857142,0.8333333333333334,1.0,0.0,0.0,1.0,0.0,0.0,0.0
22985259,lo_scotchatore,E13,Humans (E13 — elections 2013),0,0,0.0,1846.0,849.0,3.0,117.0,0.0,0.0,0.0,0.0,0.0,5287.0,0.45966432051976175,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,3.0,12.0,0.0410958904109589,0.8333333333333334,1.0,0.0,0.0,0.0,1.0,0.0,0.0
23748269,elektra3000,E13,Humans (E13 — elections 2013),0,0,0.0,285.0,165.0,4.0,181.0,0.0,0.0,0.0,0.0,0.0,2275.0,0.5769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.6666666666666666,1.0,0.0,0.0,0.0,1.0,0.0,0.0
23847948,LemonWrin,E13,Humans (E13 — elections 2013),0,0,0.0,174.0,87.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,3551.0,0.49714285714285716,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,7.0,3.6666666666666665,0.06930693069306931,1.0,1.0,0.0,0.0,1.0,1.0,-1.0,1.0
24352106,gianlucamisino,E13,Humans (E13 — elections 2013),0,0,0.0,36.0,12.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,282.0,0.32432432432432434,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,2.0,0.047619047619047616,0.8333333333333334,1.0,0.0,0.0,0.0,1.0,0.0,0.0
24510304,GabPierro,E13,Humans (E13 — elections 2013),0,0,0.0,80.0,47.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,493.0,0.5802469135802469,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,6.0,0.027777777777777776,1.0,1.0,0.0,0.0,1.0,0.0,0.35,0.65
25442408,youmakemephil,E13,Humans (E13 — elections 2013),0,0,0.0,268.0,283.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,1012.0,1.0520446096654275,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,8.0,7.666666666666667,0.05,1.0,1.0,0.0,0.0,0.0,1.0,0.29659090909090907,0.7011363636363637
25911628,gtenagli,E13,Humans (E13 — elections 2013),0,0,0.0,257.0,134.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1706.0,0.5193798449612403,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,2.0,7.0,0.046511627906976744,0.8333333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0
26232444,OnofrioMas,E13,Humans (E13 — elections 2013),0,0,0.0,66.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.6716417910447762,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.6666666666666666,1.0,0.0,0.0,0.0,1.0,0.0,0.0
26771352,alonzo_89,E13,Humans (E13 — elections 2013),0,0,0.0,178.0,35.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,189.0,0.19553072625698323,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,3.0,3.0,0.08333333333333333,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0
27241975,lfred0,E13,Humans (E13 — elections 2013),0,0,0.0,154.0,179.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,3720.0,1.1548387096774193,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.5,0.1111111111111111,0.8333333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0
27422705,massimocapone,E13,Humans (E13 — elections 2013),0,0,0.0,295.0,110.0,1.0,71.0,0.0,0.0,0.0,0.0,0.0,1566.0,0.3716216216216216,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,2.0,5.0,0.0196078431372549,0.8333333333333334,1.0,0.0,0.0,1.0,0.0,0.0,0.0
27636956,aldorosati,E13,Humans (E13 — elections 2013),0,0,0.0,1089.0,627.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,1672.0,0.5752293577981651,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.9333333333333333,6.0,7.5,0.07317073170731707,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0
27887098,martinit87,E13,Humans (E13 — elections 2013),0,0,0.0,210.0,69.0,1.0,233.0,0.0,0.0,0.0,0.0,0.0,969.0,0.32701421800947866,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
28313453,chewzer,E13,Humans (E13 — elections 2013),0,0,0.0,239.0,378.0,30.0,2620.0,0.0,0.0,0.0,0.0,0.0,7307.0,1.575,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,4.0,0.045454545454545456,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
28342883,LadyZazie,E13,Humans (E13 — elections 2013),0,0,0.0,1449.0,1012.0,25.0,578.0,0.0,0.0,0.0,0.0,0.0,4240.0,0.6979310344827586,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,7.0,5.5,0.08536585365853659,0.8333333333333334,1.0,0.0,0.0,1.0,0.0,0.0,0.0
28363979,danielestella,E13,Humans (E13 — elections 2013),0,0,0.0,42.0,16.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,74.0,0.37209302325581395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.1891891891891892,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0
28845598,ROSSBNCRGL,E13,Humans (E13 — elections 2013),0,0,0.0,330.0,463.0,5.0,2180.0,0.0,0.0,0.0,0.0,0.0,6866.0,1.3987915407854985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.25,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
29500667,FioMaravillha,E13,Humans (E13 — elections 2013),0,0,0.0,301.0,151.0,2.0,294.0,0.0,0.0,0.0,0.0,0.0,31546.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,0.6666666666666666,1.0,0.0,0.0,0.0,1.0,0.0,0.0
29510629,AngiF117,E13,Humans (E13 — elections 2013),0,0,0.0,318.0,69.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,966.0,0.21630094043887146,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.9166666666666666,5.0,6.0,0.08196721311475409,0.8333333333333334,1.0,0.0,0.0,1.0,1.0,0.35,0.55
29646177,uzupetru,E13,Humans (E13 — elections 2013),0,0,0.0,1743.0,2638.0,39.0,1021.0,0.0,0.0,0.0,0.0,0.0,28808.0,1.5126146788990826,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,6.0,18.0,0.05660377358490566,0.8333333333333334,1.0,0.0,0.0,0.0,1.0,0.0,0.0
30062603,MoiraColantoni,E13,Humans (E13 — elections 2013),0,0,0.0,205.0,88.0,1.0,25.0,0.0,0.0,0.0,0.0,0.0,386.0,0.42718446601941745,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,13.0,20.0,0.08783783783783784,0.8333333333333334,1.0,0.0,0.0,1.0,0.0,0.0,0.0
31102741,pirata1010,E13,Humans (E13 — elections 2013),0,0,0.0,1642.0,1169.0,7.0,32.0,0.0,0.0,0.0,0.0,0.0,3763.0,0.711503347534997,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.7727272727272727,2.0,22.0,0.014705882352941176,0.6666666666666666,1.0,0.0,0.0,1.0,1.0,0.0,0.0
31162918,danielecr,E13,Humans (E13 — elections 2013),0,0,0.0,793.0,319.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,522.0,0.4017632241813602,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,8.0,9.0,0.12307692307692308,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
32025215,_SallyJade,E13,Humans (E13 — elections 2013),0,0,0.0,489.0,445.0,16.0,304.0,0.0,0.0,0.0,0.0,0.0,30547.0,0.9081632653061225,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.9473684210526315,3.0,9.5,0.0297029702970297,0.8333333333333334,1.0,0.0,0.0,0.0,0.0,-0.2375,0.6533333333333333
32130104,Al_Brambilla,E13,Humans (E13 — elections 2013),0,0,0.0,318.0,362.0,11.0,181.0,0.0,0.0,0.0,0.0,0.0,6175.0,1.134796238244514,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.9411764705882353,8.0,17.0,0.06896551724137931,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
32204918,mario_spn,E13,Humans (E13 — elections 2013),0,0,0.0,1513.0,262.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,348.0,0.17305151915455746,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,0.08695652173913043,0.8333333333333334,1.0,0.0,0.0,1.0,0.0,0.0,0.0
33950570,cinnamon1962,E13,Humans (E13 — elections 2013),0,0,0.0,431.0,232.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,484.0,0.5370370370370371,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1.0,9.0,26.0,0.05625,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.11818181818181818,0.42727272727272725
34355343,LadyManuela,E13,Humans (E13 — elections 2013),0,0,0.0,122.0,46.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,2190.0,0.37398373983739835,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.7857142857142857,3.0,7.0,0.04054054054054054,0.8333333333333334,1.0,0.0,0.0,0.0,1.0,0.0,0.0
